Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp,raw_word_count,length_type,length_type2,tokens
3054718,008727d2-21ca-4fb0-9f1d-e503e8522665,489000074633485559878,Ro******eš,"In general, app has good idea of service just for playing music. However, I don't think it is good. When I play my playlist, it doesn't play any song from the playlist, but plays some random spanish song i have never listened to. Also, I think that if you don't have Spotify Premium and you don't want to pay for it, just use Youtube, because, even though you can't play music while your phone is locked, it will always play song that you want, and it has all the same functions as Spotify.",2,0,8.8.34.429,2023-05-16 19:33:45,93,Long,Long,"['in', 'general', ',', 'app', 'has', 'good', 'idea', 'of', 'service', 'just', 'for', 'playing', 'music', '.', 'however', ',', 'i', 'don', ""'"", 't', 'think', 'it', 'is', 'good', '.', 'when', 'i', 'play', 'my', 'play', '##list', ',', 'it', 'doesn', ""'"", 't', 'play', 'any', 'song', 'from', 'the', 'play', '##list', ',', 'but', 'plays', 'some', 'random', 'spanish', 'song', 'i', 'have', 'never', 'listened', 'to', '.', 'also', ',', 'i', 'think', 'that', 'if', 'you', 'don', ""'"", 't', 'have', 'spot', '##ify', 'premium', 'and', 'you', 'don', ""'"", 't', 'want', 'to', 'pay', 'for', 'it', ',', 'just', 'use', 'youtube', ',', 'because', ',', 'even', 'though', 'you', 'can', ""'"", 't', 'play', 'music', 'while', 'your', 'phone', 'is', 'locked', ',', 'it', 'will', 'always', 'play', 'song', 'that', 'you', 'want', ',', 'and', 'it', 'has', 'all', 'the', 'same', 'functions', 'as', 'spot', '##ify', '.']"
3155686,6c04ffd8-ae20-4834-a3c4-eac57f0ec6dd,133126829543004237607,Ra*********ri,boy cott,1,0,,2023-07-13 18:49:06,2,Very short,Short,"['boy', 'cot', '##t']"
2044543,988e845a-948a-4c4d-9404-64cae0233636,275074217123822139971,Ka******** S,Good experience of music,5,0,8.5.80.1037,2020-10-20 13:25:11,4,Short,Short,"['good', 'experience', 'of', 'music']"
2869344,cc46615b-b68d-4686-b563-1abb1b4813bf,229219612820926054434,Jo*******es,I've been paying for YouTube music and prime and this is on here This is great free doesn't cost me a thing and I get the same music,5,0,8.6.98.900,2022-10-19 06:30:45,28,Long,Long,"['i', ""'"", 've', 'been', 'paying', 'for', 'youtube', 'music', 'and', 'prime', 'and', 'this', 'is', 'on', 'here', 'this', 'is', 'great', 'free', 'doesn', ""'"", 't', 'cost', 'me', 'a', 'thing', 'and', 'i', 'get', 'the', 'same', 'music']"
2589952,5846f8b7-36ec-4b24-b7d3-b8411ce06e1f,217266370106059152769,uy***34,Music enjoyment at its best!,5,0,8.6.98.900,2022-01-31 21:02:10,5,Short,Short,"['music', 'enjoyment', 'at', 'its', 'best', '!']"
2705998,9608e522-ddaa-4e48-8e83-3185ec346364,228034350317513958474,Ir******ai,Airfn M.dou .,5,0,8.7.28.1217,2022-05-06 11:09:41,3,Very short,Short,"['air', '##f', '##n', 'm', '.', 'do', '##u', '.']"
2376450,5f059e9c-c589-4d94-b4f8-7345518dffec,178887130034051061653,Vi***********ez,Awesome app,5,0,8.6.48.796,2021-08-03 17:29:40,2,Very short,Short,"['awesome', 'app']"
1955293,f76d7856-8236-494c-a8ca-698d47ae81e0,161263989494053690831,Pa**********ad,I love Spotify and use this app to have all my favourite music in one place.,5,0,8.5.69.834,2020-08-08 00:14:35,16,Long,Long,"['i', 'love', 'spot', '##ify', 'and', 'use', 'this', 'app', 'to', 'have', 'all', 'my', 'favourite', 'music', 'in', 'one', 'place', '.']"
3163020,953a423b-f64b-45a8-b69b-8f45f833357f,110787348916188259359,M***D,So much better than using YouTube!,5,0,8.8.52.458,2023-07-17 01:51:47,6,Short,Short,"['so', 'much', 'better', 'than', 'using', 'youtube', '!']"
2829382,6713edbd-dc8e-4201-8e79-b2548efcacec,240420663891318725614,No***********rt,Great,3,0,8.7.62.398,2022-09-04 11:09:05,1,Very short,Short,['great']
3134773,129bf9cf-f93c-4e7b-a360-8a6d3f96314c,575779398027211221352,Sh*********il,Hate this application 👎,1,0,8.8.50.466,2023-07-08 16:54:35,4,Short,Short,"['hate', 'this', 'application', '[UNK]']"
2362708,e023b5c8-5681-4232-ab0d-2e6c60c1a0f6,212058299113808354355,***,"While dealing with ads can be annoying, Spotify makes things as seemless as possible. They don't occur very frequently. It is difficult to complain about advertisements when you are using a service for free. Podcast options are great.",5,3,8.6.46.886,2021-07-22 23:12:18,38,Long,Long,"['while', 'dealing', 'with', 'ads', 'can', 'be', 'annoying', ',', 'spot', '##ify', 'makes', 'things', 'as', 'seem', '##less', 'as', 'possible', '.', 'they', 'don', ""'"", 't', 'occur', 'very', 'frequently', '.', 'it', 'is', 'difficult', 'to', 'complain', 'about', 'advertisements', 'when', 'you', 'are', 'using', 'a', 'service', 'for', 'free', '.', 'podcast', 'options', 'are', 'great', '.']"
2519465,4ceadea6-ef9b-491f-ba46-075224fb0b2b,199358591409047876643,Mi******il,This is a very nice app,5,0,,2021-12-04 16:29:02,6,Short,Short,"['this', 'is', 'a', 'very', 'nice', 'app']"
1767531,cbc8a88e-a699-4a38-a3e1-048d82eb2afb,170211921785222691845,A Google user,Good app,5,0,8.5.45.620,2020-02-22 06:10:21,2,Very short,Short,"['good', 'app']"
2137962,5d541181-ae8a-4c24-9832-6e54713d86bc,272814595599236140409,ki*******ik,Wow,5,0,,2021-01-09 06:18:15,1,Very short,Short,['wow']
2230270,d8f62b6b-bef6-4c63-8479-82015525ee81,204067706127673614876,Hi***********ad,Too many adds but why? Are you not getting enough money. Please remove these adds or give adds after every 30 minutes and now they are cheating with there customers by giving an add that you will have to listen 30 second for addfree next 30Minutes but they are even giving adds in that. I will report this.,1,0,,2021-03-31 12:03:59,58,Long,Long,"['too', 'many', 'adds', 'but', 'why', '?', 'are', 'you', 'not', 'getting', 'enough', 'money', '.', 'please', 'remove', 'these', 'adds', 'or', 'give', 'adds', 'after', 'every', '30', 'minutes', 'and', 'now', 'they', 'are', 'cheating', 'with', 'there', 'customers', 'by', 'giving', 'an', 'add', 'that', 'you', 'will', 'have', 'to', 'listen', '30', 'second', 'for', 'add', '##free', 'next', '30', '##min', '##ute', '##s', 'but', 'they', 'are', 'even', 'giving', 'adds', 'in', 'that', '.', 'i', 'will', 'report', 'this', '.']"
2846773,8386a5c9-5172-4655-b54d-6d9fedeb4051,134839609495300793069,Dr**************on,"I can't even pick a single song from any playlist, FIX THIS!!!",1,0,8.7.68.568,2022-09-24 00:21:27,12,Long,Long,"['i', 'can', ""'"", 't', 'even', 'pick', 'a', 'single', 'song', 'from', 'any', 'play', '##list', ',', 'fix', 'this', '!', '!', '!']"
2120973,75f7ca58-2292-4133-9f3b-7b974a50280b,202249671916981458043,KR************AK,Love it,5,0,8.5.89.901,2020-12-23 16:37:28,2,Very short,Short,"['love', 'it']"
1900768,09ad785c-c523-4f03-8736-9926ba753511,137846602912715860648,Jh********ia,Very good app,5,0,8.5.62.904,2020-06-21 17:53:54,3,Very short,Short,"['very', 'good', 'app']"
2653217,2424df2e-542f-4cf1-8157-c5cb8126ebfd,173654593820101242056,va***********ai,Comforting,5,0,8.7.10.1262,2022-03-23 05:25:30,1,Very short,Short,['comforting']
1818472,c9210a56-f6aa-4dab-a2e5-35cac5299f46,248218378116883166017,A Google user,Really good selection of music. But stops sometimes. That's why one less star,4,1,8.5.50.916,2020-04-11 07:03:05,13,Long,Long,"['really', 'good', 'selection', 'of', 'music', '.', 'but', 'stops', 'sometimes', '.', 'that', ""'"", 's', 'why', 'one', 'less', 'star']"
2347667,19d57b48-89f2-42f5-a616-3b118feecd56,281884775046493398529,Co*********ck,Great.,5,0,8.6.24.918,2021-07-09 12:31:48,1,Very short,Short,"['great', '.']"
2580559,6aefce12-6c58-470f-8066-d411594a38cb,119049904694768902320,Ro*****el,Please reduce the ads,1,0,8.6.70.1102,2022-01-26 13:19:32,4,Short,Short,"['please', 'reduce', 'the', 'ads']"
2146372,ec8dbfab-2ed0-4a59-9c5f-3f8b2efa31af,194019452172259281064,Kr***************rn,Is it ided by wi fi only?,2,0,,2021-01-17 13:34:00,7,Medium,Long,"['is', 'it', 'id', '##ed', 'by', 'wi', 'fi', 'only', '?']"
3181801,8ea4ea11-1d54-483d-81af-5c618ea099b6,106265449137168134570,Ma*******nu,Super,3,0,,2023-08-01 02:51:52,1,Very short,Short,['super']
3091044,53e406b9-8718-4669-b489-5d5d275fb933,369696105706908991310,Ra******ed,Emeŕlioòo fq,5,0,8.8.44.527,2023-06-24 21:23:14,2,Very short,Short,"['em', '##er', '##lio', '##oo', 'f', '##q']"
3205477,edfebb45-ea31-4aa3-b914-ca49aad8860a,259242135835342974941,Se******an,Good app for music,4,0,,2023-08-25 00:50:58,4,Short,Short,"['good', 'app', 'for', 'music']"
3337747,485d6353-69ab-44a8-8af9-85d9a102a785,267859715740337892376,sa************ar,Chindi harkatein,1,0,8.8.80.599,2023-10-30 07:43:59,2,Very short,Short,"['chin', '##di', 'ha', '##rka', '##tein']"
3007500,12a2564b-d415-4a6d-918a-3e2d73b9f51a,227519852581282820832,***,Terrible UI update added automatic videos and irrelevant podcasts thrown in your face. Consistent feature creep over the years. This was the final straw for me. It was better back back in 2010. They've become a lumbering dystopian megaapp that's too big to change. Farewell.,1,2,8.8.18.509,2023-03-22 14:26:36,45,Long,Long,"['terrible', 'ui', 'update', 'added', 'automatic', 'videos', 'and', 'irrelevant', 'podcast', '##s', 'thrown', 'in', 'your', 'face', '.', 'consistent', 'feature', 'creep', 'over', 'the', 'years', '.', 'this', 'was', 'the', 'final', 'straw', 'for', 'me', '.', 'it', 'was', 'better', 'back', 'back', 'in', '2010', '.', 'they', ""'"", 've', 'become', 'a', 'lumber', '##ing', 'd', '##yst', '##op', '##ian', 'mega', '##app', 'that', ""'"", 's', 'too', 'big', 'to', 'change', '.', 'farewell', '.']"
1948631,f714ff0f-51b0-4f9d-94b4-59f3ebe48da1,300337585838392380035,ma***el,"the service is great, but the app is not quite working every time",2,1,8.5.68.904,2020-08-01 22:49:54,13,Long,Long,"['the', 'service', 'is', 'great', ',', 'but', 'the', 'app', 'is', 'not', 'quite', 'working', 'every', 'time']"
3361799,07c82db8-7bf7-41a1-8c2e-e3d77882b764,191721926446393252866,Ja*******ay,Really nice app,5,0,8.8.82.634,2023-11-08 11:42:02,3,Very short,Short,"['really', 'nice', 'app']"
2118162,b6f00f79-5d2e-4cab-a501-795e2d921e44,256670024362945811210,Sh*******la,Very nice app.free fire vale vale song,5,0,,2020-12-21 02:17:52,7,Medium,Long,"['very', 'nice', 'app', '.', 'free', 'fire', 'vale', 'vale', 'song']"
1923184,23d670d2-accc-4da3-a88b-9e3aadef0326,207834867544118041657,Yx****_1,You don't even let the free users see what songs are in an album anymore? Isn't that too ridiculous?,2,0,8.5.66.1002,2020-07-10 21:44:18,19,Long,Long,"['you', 'don', ""'"", 't', 'even', 'let', 'the', 'free', 'users', 'see', 'what', 'songs', 'are', 'in', 'an', 'album', 'anymore', '?', 'isn', ""'"", 't', 'that', 'too', 'ridiculous', '?']"
3067581,964c2ca8-b1a7-4fb0-beb3-1dbb407df7a4,665565218288589977027,Er*******es,Very satisfying to listen to some music which are not being aired anymore especially the golden oldies of the 50s 60s 70s and 80s. Hope spotify cover more songs not available at the moment.,5,0,8.8.36.522,2023-05-30 01:16:42,34,Long,Long,"['very', 'satisfying', 'to', 'listen', 'to', 'some', 'music', 'which', 'are', 'not', 'being', 'aired', 'anymore', 'especially', 'the', 'golden', 'oldies', 'of', 'the', '50', '##s', '60s', '70s', 'and', '80s', '.', 'hope', 'spot', '##ify', 'cover', 'more', 'songs', 'not', 'available', 'at', 'the', 'moment', '.']"
1911311,24e8a6a5-81da-49e4-b31e-0fa71e2acefc,277055349760205716231,ma**********es,awesome!,5,0,8.5.64.1046,2020-06-30 23:43:52,1,Very short,Short,"['awesome', '!']"
2775761,98b55a22-9b63-49c3-8339-69f769069a78,328371140671373942864,Ko******ly,The app is good,5,0,8.7.44.968,2022-07-13 21:59:45,4,Short,Short,"['the', 'app', 'is', 'good']"
1802473,c17b6f90-6385-4bf0-a451-62e8f685aeb2,907943950667822358297,A Google user,Amazing 💖💖💖,5,0,8.5.47.1006,2020-03-28 09:28:46,2,Very short,Short,"['amazing', '[UNK]']"
3113965,d2234f33-6c40-4d61-9cbf-a45ffec8fefa,269372638402498168625,Ra********kh,Not good,1,0,,2023-07-07 08:11:58,2,Very short,Short,"['not', 'good']"
2387391,45455431-df3d-40ea-845f-f7e523fb3d50,164503066247054171872,Ja*************11,Love this music streaming service as much as YouTube and Amazon Music.,5,3,8.6.52.911,2021-08-14 06:12:31,12,Long,Long,"['love', 'this', 'music', 'streaming', 'service', 'as', 'much', 'as', 'youtube', 'and', 'amazon', 'music', '.']"
1773278,5e181eb2-c8be-427b-994c-69da9889508b,264652992180705836892,A Google user,It's extremely excellent 😊,5,0,8.5.44.941,2020-02-28 05:06:48,4,Short,Short,"['it', ""'"", 's', 'extremely', 'excellent', '[UNK]']"
2917467,1d017480-0dbe-4f28-b175-5831e959b328,337085736218113840002,Le********rd,I love it! How do I update my credit card info? I want to continue exactly as before..but I had a fraud issue and had to cancel a card and receive a new one. I hope this will not interfere with my service. Please tell me where I can update my credit card information. Thank you.,5,0,8.7.90.544,2022-12-08 01:53:03,56,Long,Long,"['i', 'love', 'it', '!', 'how', 'do', 'i', 'update', 'my', 'credit', 'card', 'info', '?', 'i', 'want', 'to', 'continue', 'exactly', 'as', 'before', '.', '.', 'but', 'i', 'had', 'a', 'fraud', 'issue', 'and', 'had', 'to', 'cancel', 'a', 'card', 'and', 'receive', 'a', 'new', 'one', '.', 'i', 'hope', 'this', 'will', 'not', 'interfere', 'with', 'my', 'service', '.', 'please', 'tell', 'me', 'where', 'i', 'can', 'update', 'my', 'credit', 'card', 'information', '.', 'thank', 'you', '.']"
2957945,f9cb65d4-fec2-4ce8-8fc1-419842cff3bb,619317067302165914694,Ch*************ja,I've gotten used to the ads and it's not a bad app,3,0,8.7.92.521,2023-01-21 14:11:50,12,Long,Long,"['i', ""'"", 've', 'gotten', 'used', 'to', 'the', 'ads', 'and', 'it', ""'"", 's', 'not', 'a', 'bad', 'app']"
2254669,6c359015-b480-4f9f-a147-9bc4176ebd2f,282667617859614611638,Ja******an,Nice,5,0,8.6.18.720,2021-04-20 17:03:04,1,Very short,Short,['nice']
2532597,447f97de-3438-4119-a5e5-e8ac2f0a59a4,207784402953177877769,Su**********ag,Pixel 6 phone. Unable to play Spotify app .no aux connection. Bluetooth pairing is only able for my phone calls in my jeep. Adapter cable to make aux doesn't fix problem. No sound coming from speakers. Buy aux works fine on other phone with speakers.,2,0,8.6.86.1231,2021-12-15 13:34:44,45,Long,Long,"['pixel', '6', 'phone', '.', 'unable', 'to', 'play', 'spot', '##ify', 'app', '.', 'no', 'aux', 'connection', '.', 'blue', '##tooth', 'pairing', 'is', 'only', 'able', 'for', 'my', 'phone', 'calls', 'in', 'my', 'jeep', '.', 'adapt', '##er', 'cable', 'to', 'make', 'aux', 'doesn', ""'"", 't', 'fix', 'problem', '.', 'no', 'sound', 'coming', 'from', 'speakers', '.', 'buy', 'aux', 'works', 'fine', 'on', 'other', 'phone', 'with', 'speakers', '.']"
2060948,445e55e1-3c47-4ed3-a3b0-6c3bf241e635,203547813755692076463,MO**********SE,Feeling happy with this app,5,0,8.5.46.859,2020-11-03 18:42:20,5,Short,Short,"['feeling', 'happy', 'with', 'this', 'app']"
2337882,9bd930d0-3954-4fd0-9f73-9e39b5d1e591,270000877419450266509,La*******ip,Excellent,5,0,8.6.36.1070,2021-06-30 08:23:50,1,Very short,Short,['excellent']
1688469,af73c987-9503-4e52-bd4e-e86bd392f6ec,251821259894516106387,A Google user,I can't change my username and it sucks,1,0,8.5.32.889,2019-12-07 15:43:13,8,Medium,Long,"['i', 'can', ""'"", 't', 'change', 'my', 'user', '##name', 'and', 'it', 'sucks']"
2425927,1d501ab1-bdbf-4f60-a83a-fe95743246f7,297182612426374237950,K.********ri,Good,5,0,,2021-09-17 01:22:30,1,Very short,Short,['good']
2620970,c29e9b1a-ba5f-4917-bef9-bc6d5989a3f8,138912903164050786586,Ov******un,"WE GOT PODCAST VIDEOS ADS AND THE BEST OF ALL, SONGGSS PLAYING IN THE BACKROUND!!!!!",5,0,8.7.6.1081,2022-02-24 00:44:05,15,Long,Long,"['we', 'got', 'podcast', 'videos', 'ads', 'and', 'the', 'best', 'of', 'all', ',', 'song', '##gs', '##s', 'playing', 'in', 'the', 'back', '##rou', '##nd', '!', '!', '!', '!', '!']"
2900684,23472df0-df33-42e8-8bfd-1d518de5a064,251573564748806817221,Th********ke,Nice,5,0,8.7.58.457,2022-11-23 20:17:36,1,Very short,Short,['nice']
3119574,9626d682-c04f-486d-a516-a1208efe2347,102192983308170652554,Rh*************an,To many ad and constantly show to premium version to upgrade so this app is worth please don't use this app it's totaly bad.,1,0,8.8.50.466,2023-07-07 15:30:47,24,Long,Long,"['to', 'many', 'ad', 'and', 'constantly', 'show', 'to', 'premium', 'version', 'to', 'upgrade', 'so', 'this', 'app', 'is', 'worth', 'please', 'don', ""'"", 't', 'use', 'this', 'app', 'it', ""'"", 's', 'total', '##y', 'bad', '.']"
2008855,c2b9f984-d09e-4399-970f-ad7be76054de,143984744879840952005,Ja*****ne,Good,4,0,,2020-09-23 04:40:56,1,Very short,Short,['good']
2270488,3d284c62-de6f-42b6-8e17-ee63e42e5b3b,171232263323311988123,Az*******ad,Good,4,0,8.6.22.1112,2021-05-04 20:13:20,1,Very short,Short,['good']
2188975,af0a7310-3818-4f26-8c8e-488bf379bc48,119236892251110637878,Na********ak,🔥🔥🔥,5,0,8.6.2.774,2021-02-26 10:03:48,1,Very short,Short,['[UNK]']
2110052,5011cf12-e238-4864-9497-684949b2a354,329555940935205990877,co**********nt,I love spotify! It has everything I need from music to podcasts! I would this app recommend to anyone who is always looking for new music!,5,0,,2020-12-14 04:59:40,26,Long,Long,"['i', 'love', 'spot', '##ify', '!', 'it', 'has', 'everything', 'i', 'need', 'from', 'music', 'to', 'podcast', '##s', '!', 'i', 'would', 'this', 'app', 'recommend', 'to', 'anyone', 'who', 'is', 'always', 'looking', 'for', 'new', 'music', '!']"
2124490,f1ea3a22-8f17-4ae3-a9d8-4384f35698db,212441300736963375042,NO*****OX,Good app!,3,0,8.5.89.901,2020-12-27 04:07:22,2,Very short,Short,"['good', 'app', '!']"
2711005,81fe8d34-4510-4983-b11b-b6653aadb4b5,213333387618056306084,Ri**********25,Noice,5,0,,2022-05-11 09:17:43,1,Very short,Short,"['no', '##ice']"
1894937,e4b391b7-aef3-4e24-8fd2-1c7966daf957,942330621002247417105,Te***********ta,Luv this app! Sooo mesmerizing,5,0,,2020-06-16 09:31:04,5,Short,Short,"['lu', '##v', 'this', 'app', '!', 'soo', '##o', 'me', '##sm', '##eri', '##zing']"
2177486,a7ebd577-f663-4f97-8669-22de38b0a7b3,329194787177446434482,F****x,One of the best music streaming apps out there,5,0,8.6.0.830,2021-02-16 16:27:32,9,Medium,Long,"['one', 'of', 'the', 'best', 'music', 'streaming', 'apps', 'out', 'there']"
2613425,0f3fa2c8-82f8-4b6c-9675-b0e02adf4b96,379567994511302937320,e****m,such a great music app! you can listen to so much!!,5,0,8.7.4.1056,2022-02-17 12:17:41,11,Long,Long,"['such', 'a', 'great', 'music', 'app', '!', 'you', 'can', 'listen', 'to', 'so', 'much', '!', '!']"
1805700,0969cdda-26b9-4ed9-b4da-8f45c8bb5402,290314094796362932489,A Google user,Bst app for music,5,0,8.5.49.973,2020-03-31 04:04:52,4,Short,Short,"['bs', '##t', 'app', 'for', 'music']"
2999934,71ec6be3-2409-456d-b755-8a85d094dd1c,225359559912473485213,J ****ez,Great app should buy premium to allow all extra cool attributes that make it better than usual music apps. 🎶,5,0,8.8.16.615,2023-03-14 18:09:37,20,Long,Long,"['great', 'app', 'should', 'buy', 'premium', 'to', 'allow', 'all', 'extra', 'cool', 'attributes', 'that', 'make', 'it', 'better', 'than', 'usual', 'music', 'apps', '.', '[UNK]']"
2844370,be12d269-9104-4a6c-bed5-694d84945db9,633980614209748456717,ra*****il,Raj shirsath,5,0,8.7.66.534,2022-09-21 09:29:43,2,Very short,Short,"['raj', 'shi', '##rsa', '##th']"
2466055,c2976d91-0e4c-4cf1-8a77-c4d7595d9705,145753264377752235003,Mi**********ck,🤍,3,0,8.6.70.1102,2021-10-22 04:37:23,1,Very short,Short,['[UNK]']
1908538,cd8ba88b-bff2-459c-9c4a-cbbc61957d61,896835997424710506732,Co***********us,Awesome app. Love it,4,0,8.5.64.1046,2020-06-28 15:27:57,4,Short,Short,"['awesome', 'app', '.', 'love', 'it']"
3029847,a17c7223-29f0-4713-bfd9-7b08fb9adc10,648980172899057064313,Pr**********sh,Superb,5,0,,2023-04-17 08:48:50,1,Very short,Short,['superb']
1846286,70d37a64-99cb-4fab-bab2-f296d1fe50e6,155071193763883551543,o***e,This app is awesome,5,0,8.5.55.1105,2020-05-05 22:13:26,4,Short,Short,"['this', 'app', 'is', 'awesome']"
2430597,40512c27-5833-4ac0-8980-5a74e4dc8d8f,134050490813979857663,Ch*******le,"I've used Spotify for years. I even pay for premium. It's sad I still get ads during a podcast even though I pay for premium. What's worse is some clown decided it would be a good idea to play said ads in the middle of a podcast, totally ruining the flow. To compound this, more often than not Spotify doesn't remember where I was before the podcast was interrupted and it starts all over. Other than that, it's a solid choice for streaming",3,0,,2021-09-20 16:34:00,83,Long,Long,"['i', ""'"", 've', 'used', 'spot', '##ify', 'for', 'years', '.', 'i', 'even', 'pay', 'for', 'premium', '.', 'it', ""'"", 's', 'sad', 'i', 'still', 'get', 'ads', 'during', 'a', 'podcast', 'even', 'though', 'i', 'pay', 'for', 'premium', '.', 'what', ""'"", 's', 'worse', 'is', 'some', 'clown', 'decided', 'it', 'would', 'be', 'a', 'good', 'idea', 'to', 'play', 'said', 'ads', 'in', 'the', 'middle', 'of', 'a', 'podcast', ',', 'totally', 'ruining', 'the', 'flow', '.', 'to', 'compound', 'this', ',', 'more', 'often', 'than', 'not', 'spot', '##ify', 'doesn', ""'"", 't', 'remember', 'where', 'i', 'was', 'before', 'the', 'podcast', 'was', 'interrupted', 'and', 'it', 'starts', 'all', 'over', '.', 'other', 'than', 'that', ',', 'it', ""'"", 's', 'a', 'solid', 'choice', 'for', 'streaming']"
2932237,c6df2691-7517-4b58-8669-0412540f4d49,504331604435386903576,Am********im,Perfect,5,0,8.7.92.521,2022-12-22 21:01:05,1,Very short,Short,['perfect']
2532072,3ce1f028-0570-4085-9c4a-7c93afb89495,209755780382034360367,We********rt,Has even oldies that I look for.,5,0,8.6.74.1176,2021-12-15 02:12:05,7,Medium,Long,"['has', 'even', 'oldies', 'that', 'i', 'look', 'for', '.']"
2749776,ad775065-9348-423e-a27d-29c869852a51,101923839815509189838,GK*********72,"best app ever! I love that you can download music and play offline with the premium plan (so no data charges). There hasn't been one song yet that they haven't had! (Although taytay has gone, which was a bit sad) I have had issues, however, with different devices trying to get the downloading working properly. Sometimes have to try multiple times and it's touch and go as to whether it will kick in and work.",5,0,8.7.38.670,2022-06-18 03:44:18,75,Long,Long,"['best', 'app', 'ever', '!', 'i', 'love', 'that', 'you', 'can', 'download', 'music', 'and', 'play', 'off', '##line', 'with', 'the', 'premium', 'plan', '(', 'so', 'no', 'data', 'charges', ')', '.', 'there', 'hasn', ""'"", 't', 'been', 'one', 'song', 'yet', 'that', 'they', 'haven', ""'"", 't', 'had', '!', '(', 'although', 'tay', '##ta', '##y', 'has', 'gone', ',', 'which', 'was', 'a', 'bit', 'sad', ')', 'i', 'have', 'had', 'issues', ',', 'however', ',', 'with', 'different', 'devices', 'trying', 'to', 'get', 'the', 'download', '##ing', 'working', 'properly', '.', 'sometimes', 'have', 'to', 'try', 'multiple', 'times', 'and', 'it', ""'"", 's', 'touch', 'and', 'go', 'as', 'to', 'whether', 'it', 'will', 'kick', 'in', 'and', 'work', '.']"
2508811,cb768f78-1ba4-4789-8516-5e0d0aa8e6fa,227207277477658061781,Sh********kh,Nice app,5,0,8.6.74.1176,2021-11-28 04:54:29,2,Very short,Short,"['nice', 'app']"
2029143,b43eb843-71bd-46df-9c5b-24ae399eae81,327794033494166622648,Ar********ri,Nice app,5,0,8.5.74.834,2020-10-08 04:48:17,2,Very short,Short,"['nice', 'app']"
1878295,6acdd70c-4d68-4e26-b4a8-25ab0fdec558,964918614519997208224,Jo********en,Love it!,5,0,8.5.59.1137,2020-06-01 14:59:29,2,Very short,Short,"['love', 'it', '!']"
2966815,be2dd491-d45e-40f6-93ac-925c470593f2,336156385520279770628,Sh******ni,Alot of ads,4,0,8.8.0.347,2023-01-30 04:28:18,3,Very short,Short,"['al', '##ot', 'of', 'ads']"
2805916,68de4c4f-3fef-4299-a198-63c5146c0737,106354712049272024820,Ya*********de,The best app i like tge new update so much tge music video is just so op this the best app ever,5,0,8.7.16.1354,2022-08-11 11:03:23,22,Long,Long,"['the', 'best', 'app', 'i', 'like', 't', '##ge', 'new', 'update', 'so', 'much', 't', '##ge', 'music', 'video', 'is', 'just', 'so', 'op', 'this', 'the', 'best', 'app', 'ever']"
3098237,a8163fba-4ff7-4b16-ae40-fb829d1a2ead,332272409598591046134,AD*************ng,Everything is not fine the song recommendation of this app is worst repeats same boring song after any song played.I am bored of this recommendation and it do not even suggest a new song,2,0,8.8.46.529,2023-07-02 11:12:03,34,Long,Long,"['everything', 'is', 'not', 'fine', 'the', 'song', 'recommendation', 'of', 'this', 'app', 'is', 'worst', 'repeats', 'same', 'boring', 'song', 'after', 'any', 'song', 'played', '.', 'i', 'am', 'bored', 'of', 'this', 'recommendation', 'and', 'it', 'do', 'not', 'even', 'suggest', 'a', 'new', 'song']"
2745859,d7a4a88a-c57b-4aac-a42c-99c07c2c65ea,196966517946851240222,De********av,This is nice app,5,0,,2022-06-14 05:07:41,4,Short,Short,"['this', 'is', 'nice', 'app']"
1787746,6e294e93-4ec6-4249-8a0e-b7ca5e410735,357876258119111011548,A Google user,All my music in one place...,5,0,8.5.47.1006,2020-03-14 15:49:57,6,Short,Short,"['all', 'my', 'music', 'in', 'one', 'place', '.', '.', '.']"
1665798,a228e60f-0289-435b-857b-91f42e793db2,221432519912194133882,A Google user,Good,4,0,8.5.32.889,2019-11-16 13:53:56,1,Very short,Short,['good']
3207447,7e422f52-53fc-462d-a834-2054eb1e63ad,156692651887781845565,Lo******es,Fantastic app,5,0,8.8.58.473,2023-08-27 00:06:56,2,Very short,Short,"['fantastic', 'app']"
2748647,fa2f05c5-fa76-4a87-aee9-4c2e9a1844df,227206185227545319566,Jo*****oy,i really like the app jus wish they added a higher volume,5,0,8.7.38.670,2022-06-17 00:29:26,12,Long,Long,"['i', 'really', 'like', 'the', 'app', 'ju', '##s', 'wish', 'they', 'added', 'a', 'higher', 'volume']"
1960914,ed8107b6-881a-4a16-afef-21146059c904,143328775120112922590,Re*********kh,Nice,5,0,,2020-08-13 07:18:12,1,Very short,Short,['nice']
3133333,09b88e07-3dd5-4567-9f31-3c3910e45f4e,250878333582051705888,Pr***********ma,I really loved it initially but now it's like they don't feel to provide good service. Out nowhere the music stops if playing in background. It's not often but always. Fix it asap,2,0,8.8.44.527,2023-07-08 12:59:06,33,Long,Long,"['i', 'really', 'loved', 'it', 'initially', 'but', 'now', 'it', ""'"", 's', 'like', 'they', 'don', ""'"", 't', 'feel', 'to', 'provide', 'good', 'service', '.', 'out', 'nowhere', 'the', 'music', 'stops', 'if', 'playing', 'in', 'background', '.', 'it', ""'"", 's', 'not', 'often', 'but', 'always', '.', 'fix', 'it', 'asa', '##p']"
